Close,High,Low,Open,Volume,macd_hist,coppock,sma20,psar,hurst,roc,rsi,bbup,bblow,tenkan,kijun,senkouspan a,senkouspan b,rsi ewma,supertrend,adx,positive adx,negative adx,aroon,williamsr,cmo,cci,rvi,rvi signal,kama,ema cross,fisher,frama,tema,bull power,bear power
1139.0899658203125,1144.5400390625,1134.4300537109375,1140.989990234375,1543600000,-1.3381526569567814,0.012133860553087485,1141.4010070800782,1158.97998046875,,-0.0016652419655953654,49.62013251801033,1159.7797197580132,1123.0222944021432,1146.7050170898438,1140.6799926757812,,,100.0,,14.886070654499196,17.486747691302927,20.69897893717963,36.0,-57.58538550708247,3.4898986875463787,-20.26364216010074,-0.2990305437925096,-0.23505405094303397,1136.5667586733941,2.3918030051067944,-0.13524490661487115,1139.5089826741075,1146.824010685928,0.5800369198418593,-9.52994843172064
1143.6700439453125,1145.239990234375,1138.9599609375,1139.0899658203125,1360700000,-1.3485309561947947,0.013204616893913623,1141.3820068359375,1158.4889819335938,,0.004020822114521705,52.67758699848254,1159.7499710212896,1123.0140426505855,1146.7050170898438,1140.6799926757812,,,100.0,,14.32227350580079,17.21110268330566,19.799200056600817,36.0,-44.325185897254656,20.725135605196737,11.778178659036794,-0.1482467314495236,-0.281274316057727,1136.8213352844873,2.100935171280298,-0.5959075519672462,1139.9242316215382,1146.2638835510888,1.3214106913376327,-4.958618605537367
1144.9100341796875,1147.22998046875,1138.6199951171875,1143.6700439453125,1383900000,-1.2524052402381605,0.012647213095700136,1142.2035095214844,1158.0078033691407,,0.0010842202617262764,53.50036483933234,1159.5850022428258,1124.822016800143,1146.7050170898438,1140.6799926757812,,,100.0,,13.504238961831168,17.56702695195485,18.60509072822123,36.0,-45.995299150415214,19.921977445580907,17.178957200160212,0.06810380042569354,-0.2008371109829161,1137.0966062515538,1.956596056206763,-0.8366277203691288,1140.2313165862415,1146.0911031911448,3.1697645490482955,-5.4402208025142045
1144.93994140625,1151.6800537109375,1141.800048828125,1145.800048828125,1540400000,-1.1689341254599288,0.004177240420283579,1142.7450073242187,1157.5362483759766,,2.6121900996267655e-05,53.5213548048341,1159.735226816424,1125.7547878320133,1146.7050170898438,1140.6799926757812,,,100.0,,12.958671862978976,19.4726706753691,17.314618108707766,36.00000000000001,-57.189739101897935,3.2161973302212328,36.40287947281239,0.1784207634726133,-0.04681594039459274,1137.1517940770286,1.8184565394485617,-0.7468892341819107,1140.5213296523007,1145.9263303306507,7.494162721728799,-2.3858421610837013
1155.969970703125,1157.449951171875,1144.93994140625,1144.93994140625,1497100000,-0.393104033746285,0.008904730403104846,1143.9870056152345,1134.4300537109375,,0.009633718676394176,60.58748364647986,1161.0337591689793,1126.9402520614897,1146.5,1140.6799926757812,,,100.0,,13.16486864754452,21.77540963780459,15.818494982329213,36.0,-12.260768821508305,21.30232168948449,95.96327985602129,0.2935246066697602,0.10638783383614171,1137.8512145146249,2.6396898832324496,-0.3633643262726155,1141.472840534747,1148.6246683697093,11.580620223535334,-0.9293895420896661
1149.0999755859375,1156.5400390625,1147.31005859375,1155.969970703125,1476000000,-0.3654288206931158,0.0072079380437354065,1144.67900390625,1134.8904516601563,,-0.005943056732701124,54.98082881710613,1161.3536985982983,1128.0043092142018,1146.5,1140.6799926757812,,,100.0,,13.356337090355382,20.376433197791176,14.80222469557744,36.0,-40.24453913968764,4.623301515735205,69.18788835688754,0.23490641990085442,0.20781682676854915,1137.9471609712652,2.6071021772168024,0.1251822941123707,1141.7020779552054,1149.019503609176,10.209187451646358,0.9792069828963577
1151.030029296875,1152.43994140625,1143.780029296875,1149.0999755859375,1334500000,-0.24570192792183843,-2.9453980903253185e-06,1145.42900390625,1135.3416416503906,,0.001679622097244815,56.20692350297004,1161.8125426044974,1129.0454652080027,1145.9400024414062,1140.6799926757812,,,100.0,,12.955259302401371,19.134337969774602,16.384719613996136,36.0,-32.38278977490267,-10.088419141865879,43.1827862077407,0.15140325980628538,0.23111434607002135,1138.1524438560991,2.704938401377831,0.40202627278777603,1142.015347980726,1149.8056719006238,5.437778697393242,-3.2221334119817584
1154.8699951171875,1154.969970703125,1149.81005859375,1151.030029296875,1265800000,0.04789102611263463,0.0016767867480419084,1146.846502685547,1135.7838078408201,,0.0033361126317947853,58.62151542386533,1161.1101346544126,1132.5828707166813,1145.9400024414062,1140.6799926757812,,,100.0,,12.920430051356266,20.25977170245729,15.76796025546685,36.0,-16.741334473654113,4.252717902418839,82.35519133722738,0.09336089160919016,0.1932508096155383,1138.2882290909176,3.0629884322534053,0.8180648322654962,1142.5840130980123,1151.4072504186588,6.8438319359352136,1.6839198265602136
1156.8599853515625,1163.22998046875,1148.77001953125,1154.8699951171875,1398200000,0.3168989578614605,0.00719305717130575,1148.2600036621093,1136.2171307074414,,0.0017231292204220594,59.856776621048255,1160.3421974508517,1136.1778098733669,1148.8300170898438,1142.8049926757812,,,100.0,,13.842371214858536,24.020338794228024,14.159420787700844,36.0,-22.118094850569452,18.237222299452206,113.92081778737708,0.1297503876411442,0.14236418506215828,1138.852653142847,3.4472932211633633,1.2721845738915203,1143.008684355661,1153.1929579451883,13.856149332364112,-0.6038116051358884
1147.199951171875,1159.93994140625,1146.969970703125,1156.8599853515625,1254400000,-0.1878039847153401,0.00306413923681849,1148.482000732422,1137.2976446978937,,-0.00835021895649013,51.776450428204726,1160.2989404599805,1136.6650610048634,1150.9249877929688,1143.8349609375,,,100.0,,14.387654080266046,21.865692441174154,14.134229850968207,16.0,-55.65996549809476,-16.573603746213074,42.823559155051676,0.06456309511394903,0.11036481890348386,1139.0780230733926,2.8357185996273984,1.4591575372772707,1143.1082404351691,1152.1017762767042,10.876664550508394,-2.0933061526166057
1140.5799560546875,1147.3199462890625,1136.8399658203125,1147.199951171875,1499400000,-0.9565603176638859,-0.0016335762010321305,1148.5204956054688,1163.22998046875,,-0.005770567816382077,47.08544499481622,1160.222950579758,1136.8180406311797,1150.0349731445312,1143.8349609375,,,100.0,,13.390570870459085,20.282531080618764,20.109455802196596,16.000000000000004,-78.64611811180482,-18.572350639396507,-102.33425607764642,-0.2570238289001167,0.03749400470320998,1139.1247319799256,1.7607314263593707,0.8536234082234255,1143.0128292806444,1149.445766516875,-0.5314275951000127,-11.011408063850013
1123.8900146484375,1141.449951171875,1122.530029296875,1140.5799560546875,1648400000,-2.4909809753315475,-0.015786175716590703,1147.4379943847657,1162.7021801757812,,-0.014632855257233457,37.78961872375724,1163.4960580560262,1131.3799307135052,1142.8800048828125,1142.8800048828125,,,93.0120230694849,1162.1360107421874,13.89990797303983,17.779708159935282,26.961099104099567,-76.0,-96.6585086409089,-31.980704654168164,-229.48295793779786,-0.5886912835359734,-0.14064372724452742,1138.1178040268217,-0.5105437271438404,0.17426217506466546,1142.4243994023195,1142.9103059533638,-2.978371392898225,-21.898293267898225
1106.780029296875,1125.9599609375,1105.8699951171875,1123.8900146484375,1889900000,-4.4459971057393615,-0.03861619344193328,1144.8889953613282,1161.095294140625,,-0.01522389658112111,31.026926977200347,1168.4705220083479,1121.3074687143085,1134.5499877929688,1134.5499877929688,,,79.94347109836849,1152.6228637695312,15.549834494970609,15.58108759871831,33.88180265043726,-80.0,-98.41346859817023,-43.101215065629894,-309.29536764313355,-0.7989342405134782,-0.4043002283786183,1134.8270677175237,-3.66442071143706,-0.456458337536461,1140.7297274628502,1133.1174521895052,-13.090034017573544,-33.179999837886044
1120.5699462890625,1120.6300048828125,1106.780029296875,1106.780029296875,1388500000,-4.580056247596527,-0.04284806768311113,1143.311993408203,1157.7817761992187,,0.012459492064514466,40.299897076719525,1168.9858779210756,1117.6381088953306,1134.5499877929688,1134.5499877929688,,,74.20269467377878,1152.6228637695312,17.08190912247776,14.270905446374895,31.03275037211773,-80.0,-74.37246351829033,-20.991019140010817,-220.99325119245162,-0.5904258935248298,-0.6037834617539749,1134.3074237712704,-4.74172348903312,-1.024806833156122,1137.690950174413,1128.7172734100602,-15.77998311997385,-29.62995870591135
1104.489990234375,1120.5699462890625,1103.3599853515625,1120.5699462890625,1600600000,-5.46153386683454,-0.05435971719895136,1141.2459899902344,1154.667069334297,,-0.014349801284550545,34.478863384380276,1172.1839409369204,1110.3080390435484,1133.2949829101562,1133.2949829101562,,,64.32409438874873,1152.6228637695312,18.71622217875484,12.827490578935091,29.903955997213988,-88.0,-98.11256894108531,-31.042549439862267,-209.43583498098036,-0.3789070568794246,-0.624386434748669,1132.4223186775419,-6.84930358473207,-1.5416844525712965,1131.6929434148735,1121.020323941126,-11.28004203252226,-28.49000297002226
1110.699951171875,1113.760009765625,1102.6099853515625,1104.489990234375,1500700000,-5.330332024851121,-0.06122704100652342,1138.9314880371094,1150.562502615678,,0.005622469187051893,38.19190832060883,1171.7773590415372,1106.0856170326815,1132.9199829101562,1132.9199829101562,,,57.99312161608825,1152.6228637695312,20.280913283907527,11.981925792858243,28.376136586473887,-92.0,-86.6546247576012,-29.15392511692722,-167.46378933028558,-0.16581110977453048,-0.4839018751827529,1131.1704153138612,-7.753198663847343,-2.020990755054877,1127.66639667543,1116.4350468868492,-15.068544677429827,-26.218569091492327
1123.75,1125.760009765625,1110.699951171875,1110.699951171875,1490100000,-4.122612798405933,-0.05367060107555371,1137.5279907226563,1145.7672508892665,,0.011749391736585624,45.217724771811056,1170.4537845734953,1104.6021968718173,1132.9199829101562,1132.9199829101562,1132.9949951171875,,55.57441123673485,1152.6228637695312,20.135033154930408,17.905162712914578,25.893404451315828,-92.0,-65.1269938119086,-16.941610412254356,-91.07129523584567,0.08291457644611899,-0.2661579417311035,1130.964630254398,-7.158186920604294,-2.0060598375091194,1126.864309479312,1116.1986141912546,-2.343036899850631,-17.40309549360063
1122.3199462890625,1125.5,1113.25,1123.75,1369200000,-3.2181540158959088,-0.05021103628327664,1136.2909851074219,1141.451524335496,,-0.0012725728239710854,44.61917822694786,1169.5660213266767,1103.015948888167,1131.2749633789062,1132.9199829101562,1133.3150024414062,,52.94068786354917,1152.6228637695312,19.999573035165945,16.63055251703977,24.050137352952504,-92.0,-67.48604004438188,-17.909745237273704,-77.74628370560839,0.25659473852126385,-0.04801756416916395,1130.7078149722754,-6.717586567538319,-1.824509612657439,1125.7593713385509,1115.7725192435737,-1.7768894688451837,-14.026889468845184
1109.780029296875,1122.719970703125,1109.68994140625,1122.3199462890625,1457400000,-3.252856924415269,-0.05991779283100265,1134.5744873046874,1137.5673704371027,,-0.011173210485700302,39.6614287958273,1169.6446422190286,1099.5043323903462,1124.9649658203125,1132.9199829101562,1139.3524780273438,,47.76482478129552,1152.6228637695312,20.177024434600014,15.37667387069015,24.296819527907047,-80.0,-88.17214694350976,-36.13958881318182,-93.77280943939104,0.2145938769787973,0.12130023285650542,1129.042008840852,-7.360813118184524,-1.6481716339770998,1109.780029296875,1112.3044914765019,-2.0573673125816185,-15.087396609456619
