Date,Close,High,Low,Open,Volume,ADX_35,ADX_75,MACD_12_26,MACD_20_75,PLUS_DI_15,PLUS_DI_141,MINUS_DI_17,MINUS_DI_130,CMO_10,CMO_13,RSI_12,RSI_13,CCI_45,CCI_98,ROC_24,ROC_118,BOP,MOM_48,MOM_123,STOCH1_K,STOCH2_K,STOCHRSI_45,STOCHRSI_140,PPO_12_14,PPO_21_23,TRIX_7,TRIX_140,ULTOSC_1,ULTOSC_2,ATR_18,ATR_99,NATR_11,NATR_78,TRANGE,BETA_48,BETA_123,CORREL_8,CORREL_105,SLOPE_63,SLOPE_123,STDDEV_11,STDDEV_136,TSF_81,TSF_107,CDL3OUTSIDE,CDLHARAMI,CDLHIKKAKE,CDLRICKSHAWMAN,AD,ADOSC_48_71,ADOSC_27_73,OBV_SLOPE_22,OBV_SLOPE_113
2004-08-16 04:00:00+00:00,1079.3399658203125,1080.6600341796875,1064.800048828125,1064.800048828125,1206200000,0.394916686144637,-1.0225985978283545,-1.4709722175369124,-2.3001561051792745,0.23145208613043425,-1.2943540442510577,0.1495505087598099,1.2740722355938705,-0.11097562142559889,-0.3031825317142133,-0.24350325103966267,-0.30318253155982494,-0.9248503411870848,-1.325056182574914,-0.8434913693061733,-1.6496731875906245,1.4990000881369252,-2.0839390376516964,-1.7632866643132465,-1.1439689823407362,-1.3565233125701859,0.6240625515118456,-0.5555900132116157,-0.8785552064902779,-0.5633848839499297,-1.1602006409394692,-1.978429524333137,0.17766888056900831,0.518912131761262,-0.16532701669929933,-1.0587862637404977,0.38413060593965437,0.5209855549623402,0.9436033605721601,-0.7308731103091304,-0.8012309362151618,0.0,-1.17673413837256,-1.7876467413205235,-1.182236086603682,1.4744938992458685,-0.7556726149342023,-0.5264419839714336,-0.29352563170240953,0.0,0.0,0.0,-0.36742346130497666,-0.44915004184603646,-1.849838629915906,-1.9117000890264708,0.09348875116675003,0.4210709454818132
2004-08-17 04:00:00+00:00,1081.7099609375,1086.780029296875,1079.3399658203125,1079.3399658203125,1267800000,0.3903270612819059,-1.0148335664896666,-1.301898822074099,-2.1937763530574963,0.7711169237302529,-0.9846720616344906,-0.07791365909320523,1.134804017052942,0.02564672140037637,-0.16718079708219266,-0.10734804951407347,-0.1671807969961786,-0.5897011571408104,-0.9206204618457116,-0.6650527133818754,-1.569846864517791,0.47698992357752895,-2.018602198741828,-1.6298866560796181,-0.9691941431255583,-1.317357976471875,1.4594482917101086,-0.46096111562867204,-1.2218740079031551,-0.4625147650211422,-0.9536681764432866,-1.9771094209514695,0.6378237121752677,0.16944503250398554,-0.39058541424207577,-1.203722516320026,0.06966618402367143,0.29088742822882896,-0.9073642456882637,-0.7261973735096515,-0.8296144806503574,0.0,-1.0154321428815622,-2.071812527641737,-1.1702198792746696,0.721744033418691,-0.7209045560259453,-0.3868811194524852,-0.1551163292384358,0.0,0.0,0.021717577396442225,-0.36742346130497666,-0.7119947731312684,-1.8403574725795098,-1.8835361704093319,0.1475603165554484,0.5242463578159378
2004-08-18 04:00:00+00:00,1095.1700439453125,1095.1700439453125,1078.9300537109375,1081.7099609375,1282500000,0.32719990831153584,-1.0205592495985623,-0.970426640445221,-1.994922989222382,1.2941163470638068,-0.6577020320146828,-0.5635890019319787,0.866749114603084,0.7797023126501802,0.6054061407872242,0.6599273869018698,0.6054061404761346,-0.27294770650767536,-0.5622108162864148,-0.07839152589801487,-1.4834761751857952,1.346035412719768,-0.9714278483834974,-1.314556219979205,-0.6604785927366723,-1.1267296498494672,1.4329838094378269,0.13542313751732085,-1.5053920366824525,-0.6754805108060546,-0.5782836013056586,-1.9753811292168615,1.3850167069763388,0.4323231759172441,-0.10129866469360496,-1.0018209219800007,0.30257913367620004,0.05235830112533977,1.0466307818895495,-1.0396510068864646,-0.9172950104823614,0.0,-0.9348259069338388,-2.202234103032073,-1.149345220402578,0.5184392750770173,-0.7004086454631967,0.3390124791772158,0.4839628930219795,0.0,0.0,0.07258837064394615,-0.36742346130497666,-0.08367361548890594,-1.8002901874133663,-1.8043598949216564,0.18135738286006256,0.6289054482868337
2004-08-19 04:00:00+00:00,1091.22998046875,1095.1700439453125,1086.280029296875,1095.1700439453125,1249400000,0.26084699597145555,-1.0260765334648014,-0.7506550774240676,-1.8495654675195958,1.0082186492218368,-0.7662361256371488,-0.8032176834841905,0.7149988286997003,0.5166524702321794,0.36506471989791967,0.4136162214381327,0.3650647197103033,-0.2038396430634255,-0.4774130656288917,-0.04251597176795334,-1.4077666500959813,-0.8047522667603899,-1.3434583729133065,-1.3241643077068352,-0.4006329074485709,-0.8447594132682041,1.1510017743284124,-0.05291440462423801,-1.4833709494821055,-0.5077196360433087,-0.21348347533013828,-1.9733626735576841,0.8975297312245998,0.6087784333626594,-0.24703237962931912,-1.0903601214015575,0.13702141818025423,0.07630060790119372,-0.5859057747635446,-0.8813752616137324,0.03250973717203088,0.0,-1.199490080638953,-2.3536399688879532,-1.1326302074520584,0.19951492471747978,-0.673314351567071,0.10391660122305756,0.31316634350075956,0.0,0.0,0.07258837064394615,-0.3497993002908628,-0.03441994309822566,-1.7574713759919744,-1.724741434198762,0.20698428886678163,0.7030902915035154
2004-08-20 04:00:00+00:00,1098.3499755859375,1100.260009765625,1089.5699462890625,1091.22998046875,1199900000,0.1536928732448561,-1.0397861690902763,-0.4655000492009603,-1.6679164489815668,1.2893698811091874,-0.5733475509591663,-1.0783470842558245,0.5369133603342042,0.8866997229168987,0.7463527507875338,0.7913753420668642,0.746352750404814,0.042295635604132145,-0.22404846090593938,0.20538728121508065,-1.292277031461075,1.080803837920498,-0.56483712871209,-1.2550898313271208,-0.1899091489698156,-0.45489764491634704,1.410231822927626,0.5420529833633968,-1.2051121060981402,-0.21229148995029662,0.17116148015609856,-1.970878143624467,1.0834479600534233,0.6918876353194302,-0.27932370792318434,-1.1055742448674166,0.02647693516633025,-0.17446342754494618,-0.17452961531713723,-0.6330493909024413,0.1560602278028325,0.0,-1.499313893631819,-2.4426352053056735,-1.106048033790366,0.6965305304687758,-0.6526249350342501,0.4912573624221832,0.6544809806164731,0.0,0.0,0.07258837064394615,-0.3497993002908628,0.3568456948553318,-1.6991313700827457,-1.6221053130876555,0.19216351125453474,0.7710300817136155
2004-08-23 04:00:00+00:00,1095.6800537109375,1101.4000244140625,1094.72998046875,1098.3499755859375,1021900000,0.03406101813782639,-1.05517333603546,-0.26749757671263963,-1.526738258382513,1.2095216940569762,-0.5790021258138487,-1.2346935594328734,0.4198139337875112,0.6976064912113803,0.5761959682269623,0.6161560338392928,0.5761959679315236,0.1226183409627535,-0.1450803945756713,-0.13911816207458386,-1.3695726457711008,-0.7166007351443962,-0.9503769830805858,-1.2977042219611554,0.02351264881489294,-0.207337570068768,1.2386130574850114,0.4872407033543709,-0.5006878909017878,-0.006454429708901099,0.4752697670682251,-1.9680297932332351,1.4019947587168529,0.40623790669169746,-0.5400544211297101,-1.272687026828194,-0.2823388353502805,-0.2756828536564122,-1.0669316233390354,-0.6177042062905904,-1.1780633269619445,0.0,-1.577402032573122,-2.5093687423112563,-1.080372504242969,0.7221634759174944,-0.6382613543473692,0.31825062343543714,0.5474106330302925,0.0,0.0,0.07258837064394615,-0.3497993002908628,-0.04796042605532048,-1.6602198263122367,-1.5568791695722453,0.19315523773868723,0.8041100124276693
2004-08-24 04:00:00+00:00,1096.18994140625,1100.93994140625,1092.8199462890625,1095.6800537109375,1092500000,-0.0744445806545878,-1.067368610109546,-0.0972238541227059,-1.396406392218324,0.9543177548086944,-0.6796330429988098,-1.1760463305994877,0.4146116222718662,0.7262080270616135,0.6049211087154062,0.6446981363145652,0.6049211084053958,0.12069169254580941,-0.14520891748299844,0.3593859659444409,-1.3641154058679763,0.0694502280512483,-0.981115364187454,-1.263655836795332,0.3503592182607381,0.047102715420784244,1.2772323633416378,0.74228937872219,0.7923419522999117,0.33416130132610844,0.6961236776220722,-1.9648278657936407,1.4226070215607722,0.5093542488423952,-0.7010904152297497,-1.376733670121173,-0.4844203306091562,-0.4170073959318602,-0.7398306824460278,-0.5934912335846381,-1.1359652671978904,0.0,-1.6419275399305293,-2.552557583748499,-1.0539620925418005,0.6212580623124516,-0.6225998953920386,0.34908779713695737,0.603620531611824,0.0,0.0,0.07258837064394615,2.830194338716981,-0.16081894463943502,-1.6268820308160814,-1.5036053907381555,0.16519012979015024,0.8632697949613798
2004-08-25 04:00:00+00:00,1104.9599609375,1106.2900390625,1093.239990234375,1096.18994140625,1192200000,-0.200297699867028,-1.0885485900784693,0.1637131429731794,-1.216135419077945,1.2202795909241162,-0.49825539068822206,-1.4874510004552215,0.19325792442177223,1.2132127533369024,1.0953397811330958,1.133488064574749,1.0953397805733047,0.3817561039502282,0.09730044512288737,0.5451415631903181,-1.0422596502535344,1.105423933469518,-0.5431635858805003,-1.2773196487350196,0.7475877867159417,0.31292156214996425,1.4175749085392393,1.2715754532258143,1.4825433260912937,0.1248299750034945,0.9275175768692906,-1.961079946032963,1.641901154178738,0.7306945588684145,-0.5714153684919149,-1.2921435900298326,-0.3885456174160711,-0.622374298127079,0.34893206298356955,2.303141542385342,9.691216082397684,0.0,-0.8434961239668193,-2.4551350988658593,-1.0105439569406836,1.0081527909836105,-0.6174063982319352,0.8439761233397073,1.0358919825629473,0.0,0.0,0.07258837064394615,-0.3497993002908628,0.34455945699454593,-1.5739303241799136,-1.4183852868392928,0.09618374546559627,0.9151303490446411
2004-08-26 04:00:00+00:00,1105.0899658203125,1106.780029296875,1102.4599609375,1104.9599609375,1023600000,-0.3238232305363418,-1.1105565745399695,0.37299570854112407,-1.0548074258182532,1.1617858455104846,-0.5135784549641008,-1.5760810084787362,0.10547240591186878,1.2236622799393064,1.1059049061028223,1.143853512415024,1.1059049055366255,0.596470657628098,0.2749457285708781,0.8951605945233331,-0.9138799496988188,0.02569662784057834,-0.6534882179334691,-1.1337337997200736,1.0006304890147533,0.6056087866716682,1.4175749085392393,1.4400464297694544,1.1173448805887698,-0.15886629483630682,1.1161631272172756,-1.9568400647725108,1.911875197832321,1.2185850550334385,-0.9436034868368528,-1.5317576198195093,-0.8419154665870822,-0.8950605184760924,-1.5560350383348098,2.2593679840664365,6.887205541088517,0.0,-0.8459315040544729,-2.356203834796028,-0.972615432419665,1.1989120064125738,-0.6275016922707621,0.848053309928188,1.0569880943672898,0.0,0.0,0.07258837064394615,2.694438716236496,0.4562977157861727,-1.5195174395058633,-1.3328845748321196,0.13282225468148448,0.9951049855499091
2004-08-27 04:00:00+00:00,1107.77001953125,1109.6800537109375,1104.6199951171875,1105.0899658203125,845400000,-0.4244536238087482,-1.1377098970061261,0.5759681727602528,-0.890852196800751,1.407704292819356,-0.37287127100180517,-1.6838471813733489,0.0010341649967265097,1.386269100309398,1.2691679161696514,1.3066363765442417,1.269167915516483,0.7988675191378724,0.4257993218115527,1.0448039429954536,-0.5725815568779912,0.8995178709499553,-0.33414739628453044,-1.1017882978384967,1.2277808278987652,0.8004625904435796,1.4175749085392393,1.5998812128297766,0.9329389862324138,-0.3038673274952907,1.2726720876895647,-1.9521006309348452,1.2628350635311252,1.814632973317112,-1.2429794486823993,-1.7278030417221897,-1.2101943415092666,-1.2143836816094868,-1.3735344250933157,1.6852663027627972,5.4368812432859075,0.0,-0.28014710423346334,-2.220970367136393,-0.9303777867101853,0.7735255326586443,-0.6325248085949854,0.9806826081135175,1.1784895512660383,0.0,0.0,0.07258837064394615,-0.36742346130497666,0.5649911720543698,-1.4645513333525404,-1.2480367346622976,0.27116050682221116,1.1009099668662057
2004-08-30 04:00:00+00:00,1099.1500244140625,1107.77001953125,1099.1500244140625,1107.77001953125,843100000,-0.5655988179074495,-1.1557214065691679,0.6160948667153368,-0.8058225038864569,1.1262460884736802,-0.49243217717491267,-1.1417765590542373,0.26245461383328444,0.6097900722355711,0.5997014597594033,0.6089482315957564,0.5997014594479242,0.5627418242701123,0.20327480649478802,0.39448951718984815,-0.4110418274474802,-1.7165386730505252,-0.849117582293284,-1.2980934628831178,1.248324948974411,0.8882464450677194,0.050372230240011084,0.9982974883712619,1.5869490945763096,-0.49136609817337257,1.292311515892442,-1.9471308571237076,0.5854471107714209,1.4794410849693338,-1.3187521030205596,-1.7831944909974864,-1.2235328792363738,-1.0629137691907657,-0.6016652805388615,1.822196691879147,4.92662986564573,0.0,-0.18418318960250057,-2.1381181009128922,-0.8918172885241323,-0.32111564639218093,-0.627098558955959,0.4872178630117827,0.789032646574341,0.0,0.0,0.07258837064394615,-0.36742346130497666,0.10619265049270528,-1.4324004984451524,-1.2035065314931177,0.42660467821362935,1.176920527251381
2004-08-31 04:00:00+00:00,1104.239990234375,1104.239990234375,1094.719970703125,1099.1500244140625,1138200000,-0.6689437045980334,-1.1665079873497084,0.7172628045936551,-0.689660586486669,0.8193634171540564,-0.6312535200716692,-0.7889564935872987,0.43538456388151253,0.9489798421956667,0.9234680885039842,0.9360644695143032,0.9234680880241183,0.5628914958492688,0.18748358932777887,0.534757141640371,-0.548511416461643,0.8896263769868251,-1.020417946263979,-1.2206050073239287,1.3564273040865056,1.017264796455399,0.8798037290638425,1.3189536994455686,2.0963208621063703,-0.6688628199124946,1.2882286106428447,-1.9418364085922404,1.059380078319145,1.4068583056761774,-1.337524493724213,-1.8022800711529716,-1.2586436820093534,-1.2804279144420814,-0.4044219175461106,1.8178814818806996,4.422355222560266,0.0,-0.11847518059881768,-2.0329992054944017,-0.8461362862175766,-0.7847990125646856,-0.6401041967925983,0.7593134136158056,1.016840986109852,0.0,0.0,0.07258837064394615,-0.36742346130497666,0.7207324982152841,-1.376756721522196,-1.1191781588182028,0.6983143211232039,1.2442316194426433
2004-09-01 04:00:00+00:00,1105.9100341796875,1109.239990234375,1099.1800537109375,1104.239990234375,1142100000,-0.8173189720200735,-1.1867788506193677,0.81690779345424,-0.5707737505917837,1.1954026964018494,-0.40335747837174524,-1.0796823211346434,0.2357249878938518,1.0543513453222122,1.0254874065911526,1.0386526041291617,1.0254874060589736,0.8532834405768506,0.40022389006791137,0.41647335636430605,-0.2136020992824964,0.2516355895256506,-0.7903055567621606,-0.9998303006289722,1.4142390906463795,1.066208576115846,1.029562127848437,1.6063832716510031,1.7490125705568778,-0.5963720489201717,1.2752213753748662,-1.9362177374352656,1.4950697124995473,1.4072069641985827,-1.322184746658543,-1.7994335433759896,-1.2301490864046256,-1.3662545346715123,-0.27740978406258293,1.7480219467020495,3.93025548190179,0.0,0.05833732726226436,-1.9082731596382714,-0.8068861658021016,-1.386730290573126,-0.6478927648830753,0.836932510039245,1.0736643250556779,0.0,0.0,0.07258837064394615,-0.36742346130497666,0.916241068638493,-1.3161682648342923,-1.0277710098649122,1.0810255847551762,1.3019450353941264
2004-09-02 04:00:00+00:00,1118.31005859375,1119.1099853515625,1105.5999755859375,1105.9100341796875,1118400000,-0.8763863059953844,-1.2130474883467983,1.0629864839010885,-0.3684960321323725,2.042707551604407,0.15036617194201835,-1.43495610578973,-0.037411419447334573,1.7274584922621796,1.7005648761081444,1.7117979283382765,1.7005648752323494,1.536134764383682,0.9113722426660669,0.7716953666608096,-0.08330940989744387,1.5339692617769518,0.005005364230723201,-0.6444729124764325,1.527198410317962,1.2465399349739241,1.39926557817829,2.191446632590988,1.4536211561145596,-0.3239298187612768,1.3703717398217525,-1.9300286977505612,2.0504018147738297,2.240896863250988,-1.1236401083094991,-1.6812678779237547,-1.0526304601533427,-1.6363680316674176,0.466407445191344,2.1359252544985994,4.500999093733311,0.0,0.7559830612805623,-1.7728737392498501,-0.7616269402766346,-0.7726417026143472,-0.6524431475389929,1.5008674103092754,1.5917074695940119,0.0,0.0,0.07258837064394615,-0.36742346130497666,1.4239376171096523,-1.23747990935352,-0.9066128463186492,1.4178226591575618,1.3498936272367912
